transaction_id,customer_id,product_name,transaction_date
32401,1099,iPhone SE,2022-01-23 12:00:00
32402,1071,AirPods Pro,2022-01-23 12:01:00
32403,1088,Apple Pencil,2022-01-23 12:02:00
32404,1091,iPad Mini,2022-01-23 12:03:00
32405,1051,Apple Watch,2022-01-23 12:04:00
32406,1099,MacBook 16,2022-01-23 12:05:00
32407,1099,MacBook 16,2022-01-23 12:06:00
32408,1042,iPhone 14,2022-01-23 12:07:00
32409,1045,iPad 9,2022-01-23 12:08:00
32410,1003,iPad Pro,2022-01-23 12:09:00
32411,1012,MacBook 16,2022-01-23 12:10:00
32412,1037,HomePod,2022-01-23 12:11:00
32413,1044,Magic Keyboard,2022-01-23 12:12:00
32414,1024,AirPods Pro,2022-01-23 12:13:00
32415,1066,iPad Pro,2022-01-23 12:14:00
32416,1054,AirPods Max,2022-01-23 12:15:00
32417,1095,iPad 9,2022-01-23 12:16:00
32418,1038,iPhone SE,2022-01-23 12:17:00
32419,1064,AirTag,2022-01-23 12:18:00
32420,1074,iPhone 12,2022-01-23 12:19:00
32421,1001,iPad Mini,2022-01-23 12:20:00
32422,1068,AirPods Max,2022-01-23 12:21:00
32423,1085,MacBook Air,2022-01-23 12:22:00
32424,1061,Magic Keyboard,2022-01-23 12:23:00
32425,1045,Magic Keyboard,2022-01-23 12:24:00
32426,1076,iPad Mini,2022-01-23 12:25:00
32427,1086,MacBook Air,2022-01-23 12:26:00
32428,1030,MacBook 16,2022-01-23 12:27:00
32429,1098,Mac Mini,2022-01-23 12:28:00
32430,1034,MacBook Air,2022-01-23 12:29:00
32431,1044,HomePod,2022-01-23 12:30:00
32432,1076,AirTag,2022-01-23 12:31:00
32433,1053,iPhone 14,2022-01-23 12:32:00
32434,1070,iPhone 12,2022-01-23 12:33:00
32435,1068,iPad 9,2022-01-23 12:34:00
32436,1028,iPhone 13,2022-01-23 12:35:00
32437,1071,iMac,2022-01-23 12:36:00
32438,1007,iPad 9,2022-01-23 12:37:00
32439,1053,AirPods Max,2022-01-23 12:38:00
32440,1006,iPhone SE,2022-01-23 12:39:00
32441,1082,iPhone 13,2022-01-23 12:40:00
32442,1022,iMac,2022-01-23 12:41:00
32443,1099,AirPods Pro,2022-01-23 12:42:00
32444,1031,iPad Mini,2022-01-23 12:43:00
32445,1061,Mac Mini,2022-01-23 12:44:00
32446,1044,MacBook 16,2022-01-23 12:45:00
32447,1067,MacBook Pro,2022-01-23 12:46:00
32448,1029,iPhone 13,2022-01-23 12:47:00
32449,1038,AirPods Pro,2022-01-23 12:48:00
32450,1004,iPhone SE,2022-01-23 12:49:00
32451,1066,Apple Watch,2022-01-23 12:50:00
32452,1021,Mac Mini,2022-01-23 12:51:00
32453,1027,AirPods Pro,2022-01-23 12:52:00
32454,1021,iMac,2022-01-23 12:53:00
32455,1085,AirPods,2022-01-23 12:54:00
32456,1097,iPhone SE,2022-01-23 12:55:00
32457,1028,iPhone 12,2022-01-23 12:56:00
32458,1042,MacBook 16,2022-01-23 12:57:00
32459,1041,MacBook Air,2022-01-23 12:58:00
32460,1059,iPad 9,2022-01-23 12:59:00
32461,1076,iPhone 12,2022-01-23 13:00:00
32462,1070,Apple Watch,2022-01-23 13:01:00
32463,1073,Apple Watch,2022-01-23 13:02:00
32464,1091,iMac,2022-01-23 13:03:00
32465,1067,AirPods Max,2022-01-23 13:04:00
32466,1058,iPad Mini,2022-01-23 13:05:00
32467,1095,MacBook Air,2022-01-23 13:06:00
32468,1085,Apple Pencil,2022-01-23 13:07:00
32469,1083,AirPods,2022-01-23 13:08:00
32470,1083,Mac Mini,2022-01-23 13:09:00
32471,1005,iPad 9,2022-01-23 13:10:00
32472,1072,iPhone 12,2022-01-23 13:11:00
32473,1027,Mac Mini,2022-01-23 13:12:00
32474,1076,iPhone 13,2022-01-23 13:13:00
32475,1030,iMac,2022-01-23 13:14:00
32476,1038,AirPods,2022-01-23 13:15:00
32477,1049,iPhone 12,2022-01-23 13:16:00
32478,1077,iPhone 13,2022-01-23 13:17:00
32479,1085,MacBook Pro,2022-01-23 13:18:00
32480,1036,AirPods Pro,2022-01-23 13:19:00
32481,1087,iPad Pro,2022-01-23 13:20:00
32482,1071,Apple Pencil,2022-01-23 13:21:00
32483,1014,Apple Watch,2022-01-23 13:22:00
32484,1050,iPhone SE,2022-01-23 13:23:00
32485,1069,iPhone 14,2022-01-23 13:24:00
32486,1022,iPad 9,2022-01-23 13:25:00
32487,1024,MacBook 16,2022-01-23 13:26:00
32488,1094,Mac Mini,2022-01-23 13:27:00
32489,1045,iPhone 13,2022-01-23 13:28:00
32490,1092,Apple Watch,2022-01-23 13:29:00
32491,1022,iPhone 14,2022-01-23 13:30:00
32492,1009,Mac Mini,2022-01-23 13:31:00
32493,1072,iPhone SE,2022-01-23 13:32:00
32494,1076,MacBook Pro,2022-01-23 13:33:00
32495,1031,iMac,2022-01-23 13:34:00
32496,1050,iPhone SE,2022-01-23 13:35:00
32497,1040,iMac,2022-01-23 13:36:00
32498,1064,iPhone 12,2022-01-23 13:37:00
32499,1064,MacBook Air,2022-01-23 13:38:00
32500,1039,Apple Watch,2022-01-23 13:39:00
32501,1017,MacBook 16,2022-01-23 13:40:00
32502,1035,iPhone 13,2022-01-23 13:41:00
32503,1030,Apple Pencil,2022-01-23 13:42:00
32504,1053,MacBook Pro,2022-01-23 13:43:00
32505,1062,AirPods Max,2022-01-23 13:44:00
32506,1000,MacBook Air,2022-01-23 13:45:00
32507,1051,Magic Keyboard,2022-01-23 13:46:00
32508,1099,iPad Pro,2022-01-23 13:47:00
32509,1056,iPhone 13,2022-01-23 13:48:00
32510,1008,iPhone 14,2022-01-23 13:49:00
32511,1085,HomePod,2022-01-23 13:50:00
32512,1091,Mac Mini,2022-01-23 13:51:00
32513,1089,HomePod,2022-01-23 13:52:00
32514,1073,HomePod,2022-01-23 13:53:00
32515,1055,Apple Pencil,2022-01-23 13:54:00
32516,1046,MacBook Pro,2022-01-23 13:55:00
32517,1002,iPhone SE,2022-01-23 13:56:00
32518,1001,HomePod,2022-01-23 13:57:00
32519,1053,iPhone 14,2022-01-23 13:58:00
32520,1036,MacBook Air,2022-01-23 13:59:00
32521,1055,Apple Pencil,2022-01-23 14:00:00
32522,1030,MacBook Pro,2022-01-23 14:01:00
32523,1096,iPad Mini,2022-01-23 14:02:00
32524,1095,AirPods,2022-01-23 14:03:00
32525,1011,iPad Mini,2022-01-23 14:04:00
32526,1057,AirPods Pro,2022-01-23 14:05:00
32527,1066,MacBook 16,2022-01-23 14:06:00
32528,1025,Apple Watch,2022-01-23 14:07:00
32529,1077,iPhone SE,2022-01-23 14:08:00
32530,1011,Apple Watch,2022-01-23 14:09:00
32531,1089,MacBook 16,2022-01-23 14:10:00
32532,1015,Apple Watch,2022-01-23 14:11:00
32533,1052,HomePod,2022-01-23 14:12:00
32534,1071,MacBook Air,2022-01-23 14:13:00
32535,1048,HomePod,2022-01-23 14:14:00
32536,1048,iPad Pro,2022-01-23 14:15:00
32537,1091,iPhone SE,2022-01-23 14:16:00
32538,1006,iMac,2022-01-23 14:17:00
32539,1014,iPhone 13,2022-01-23 14:18:00
32540,1035,Mac Mini,2022-01-23 14:19:00
32541,1071,Magic Keyboard,2022-01-23 14:20:00
32542,1073,iPhone 14,2022-01-23 14:21:00
32543,1014,AirTag,2022-01-23 14:22:00
32544,1061,iPhone 14,2022-01-23 14:23:00
32545,1017,iPhone 14,2022-01-23 14:24:00
32546,1045,MacBook 16,2022-01-23 14:25:00
32547,1060,Magic Keyboard,2022-01-23 14:26:00
32548,1042,iPhone 14,2022-01-23 14:27:00
32549,1043,Apple Watch,2022-01-23 14:28:00
32550,1098,iPhone SE,2022-01-23 14:29:00
32551,1065,iMac,2022-01-23 14:30:00
32552,1054,Apple Pencil,2022-01-23 14:31:00
32553,1085,Apple Pencil,2022-01-23 14:32:00
32554,1078,iPad Pro,2022-01-23 14:33:00
32555,1038,iPad 9,2022-01-23 14:34:00
32556,1099,Apple Watch,2022-01-23 14:35:00
32557,1004,iPhone 13,2022-01-23 14:36:00
32558,1056,iPhone 14,2022-01-23 14:37:00
32559,1014,iPhone SE,2022-01-23 14:38:00
32560,1090,iPad 9,2022-01-23 14:39:00
32561,1015,iPhone 12,2022-01-23 14:40:00
32562,1056,HomePod,2022-01-23 14:41:00
32563,1099,Magic Keyboard,2022-01-23 14:42:00
32564,1081,Magic Keyboard,2022-01-23 14:43:00
32565,1098,Magic Keyboard,2022-01-23 14:44:00
32566,1024,AirTag,2022-01-23 14:45:00
32567,1021,iPad Pro,2022-01-23 14:46:00
32568,1030,AirPods Max,2022-01-23 14:47:00
32569,1033,iPhone SE,2022-01-23 14:48:00
32570,1086,AirTag,2022-01-23 14:49:00
32571,1015,iPhone 13,2022-01-23 14:50:00
32572,1069,Mac Mini,2022-01-23 14:51:00
32573,1058,MacBook Pro,2022-01-23 14:52:00
32574,1014,iPad Pro,2022-01-23 14:53:00
32575,1081,Magic Keyboard,2022-01-23 14:54:00
32576,1012,iPhone SE,2022-01-23 14:55:00
32577,1023,Mac Mini,2022-01-23 14:56:00
32578,1012,Magic Keyboard,2022-01-23 14:57:00
32579,1064,Magic Keyboard,2022-01-23 14:58:00
32580,1035,HomePod,2022-01-23 14:59:00
32581,1048,iMac,2022-01-23 15:00:00
32582,1081,HomePod,2022-01-23 15:01:00
32583,1047,MacBook Air,2022-01-23 15:02:00
32584,1096,AirTag,2022-01-23 15:03:00
32585,1042,Apple Pencil,2022-01-23 15:04:00
32586,1005,iPad 9,2022-01-23 15:05:00
32587,1080,Apple Pencil,2022-01-23 15:06:00
32588,1067,Apple Watch,2022-01-23 15:07:00
32589,1013,Apple Watch,2022-01-23 15:08:00
32590,1029,AirTag,2022-01-23 15:09:00
32591,1083,Mac Mini,2022-01-23 15:10:00
32592,1007,iPhone SE,2022-01-23 15:11:00
32593,1053,AirTag,2022-01-23 15:12:00
32594,1065,iMac,2022-01-23 15:13:00
32595,1003,AirPods Pro,2022-01-23 15:14:00
32596,1073,Mac Mini,2022-01-23 15:15:00
32597,1083,iPad Pro,2022-01-23 15:16:00
32598,1059,AirPods Pro,2022-01-23 15:17:00
32599,1052,Magic Keyboard,2022-01-23 15:18:00
32600,1098,Apple Pencil,2022-01-23 15:19:00
32601,1073,Mac Mini,2022-01-23 15:20:00
32602,1091,AirTag,2022-01-23 15:21:00
32603,1014,Magic Keyboard,2022-01-23 15:22:00
32604,1099,AirTag,2022-01-23 15:23:00
32605,1000,Mac Mini,2022-01-23 15:24:00
32606,1021,iPhone SE,2022-01-23 15:25:00
32607,1090,iPhone 12,2022-01-23 15:26:00
32608,1092,iPhone 14,2022-01-23 15:27:00
32609,1014,iMac,2022-01-23 15:28:00
32610,1073,iPhone 12,2022-01-23 15:29:00
32611,1083,Magic Keyboard,2022-01-23 15:30:00
32612,1021,AirTag,2022-01-23 15:31:00
32613,1049,iPhone 12,2022-01-23 15:32:00
32614,1047,Mac Mini,2022-01-23 15:33:00
32615,1072,iPad 9,2022-01-23 15:34:00
32616,1050,iPad 9,2022-01-23 15:35:00
32617,1095,MacBook Air,2022-01-23 15:36:00
32618,1016,HomePod,2022-01-23 15:37:00
32619,1082,MacBook 16,2022-01-23 15:38:00
32620,1090,AirPods Pro,2022-01-23 15:39:00
32621,1050,Apple Pencil,2022-01-23 15:40:00
32622,1036,MacBook Air,2022-01-23 15:41:00
32623,1097,MacBook Air,2022-01-23 15:42:00
32624,1048,AirPods,2022-01-23 15:43:00
32625,1058,Mac Mini,2022-01-23 15:44:00
32626,1009,Apple Watch,2022-01-23 15:45:00
32627,1029,HomePod,2022-01-23 15:46:00
32628,1084,iPhone SE,2022-01-23 15:47:00
32629,1020,HomePod,2022-01-23 15:48:00
32630,1033,iPad Mini,2022-01-23 15:49:00
32631,1072,Apple Pencil,2022-01-23 15:50:00
32632,1097,HomePod,2022-01-23 15:51:00
32633,1049,iPad Mini,2022-01-23 15:52:00
32634,1075,iPhone 14,2022-01-23 15:53:00
32635,1046,iPad Pro,2022-01-23 15:54:00
32636,1084,AirTag,2022-01-23 15:55:00
32637,1083,Apple Pencil,2022-01-23 15:56:00
32638,1005,iPhone 13,2022-01-23 15:57:00
32639,1049,iPad Pro,2022-01-23 15:58:00
32640,1099,iPad Mini,2022-01-23 15:59:00
32641,1062,Apple Pencil,2022-01-23 16:00:00
32642,1011,iPhone 14,2022-01-23 16:01:00
32643,1040,iPhone 13,2022-01-23 16:02:00
32644,1030,Mac Mini,2022-01-23 16:03:00
32645,1001,MacBook Pro,2022-01-23 16:04:00
32646,1015,Apple Pencil,2022-01-23 16:05:00
32647,1000,iPad Pro,2022-01-23 16:06:00
32648,1003,Apple Pencil,2022-01-23 16:07:00
32649,1046,AirPods Max,2022-01-23 16:08:00
32650,1064,iPhone 14,2022-01-23 16:09:00
32651,1051,AirTag,2022-01-23 16:10:00
32652,1046,Magic Keyboard,2022-01-23 16:11:00
32653,1098,HomePod,2022-01-23 16:12:00
32654,1076,Magic Keyboard,2022-01-23 16:13:00
32655,1049,AirPods Max,2022-01-23 16:14:00
32656,1044,AirTag,2022-01-23 16:15:00
32657,1041,iPhone 12,2022-01-23 16:16:00
32658,1094,iPad Pro,2022-01-23 16:17:00
32659,1083,Apple Watch,2022-01-23 16:18:00
32660,1055,Apple Pencil,2022-01-23 16:19:00
32661,1070,HomePod,2022-01-23 16:20:00
32662,1056,Mac Mini,2022-01-23 16:21:00
32663,1032,AirPods Pro,2022-01-23 16:22:00
32664,1027,Apple Watch,2022-01-23 16:23:00
32665,1043,Apple Pencil,2022-01-23 16:24:00
32666,1055,MacBook Air,2022-01-23 16:25:00
32667,1043,AirPods,2022-01-23 16:26:00
32668,1083,iPhone 12,2022-01-23 16:27:00
32669,1095,Apple Pencil,2022-01-23 16:28:00
32670,1072,AirPods Max,2022-01-23 16:29:00
32671,1033,AirPods Max,2022-01-23 16:30:00
32672,1013,iPad Mini,2022-01-23 16:31:00
32673,1067,iPhone 14,2022-01-23 16:32:00
32674,1028,AirPods Pro,2022-01-23 16:33:00
32675,1078,iPad Mini,2022-01-23 16:34:00
32676,1016,Apple Pencil,2022-01-23 16:35:00
32677,1082,MacBook Air,2022-01-23 16:36:00
32678,1008,Mac Mini,2022-01-23 16:37:00
32679,1026,Apple Watch,2022-01-23 16:38:00
32680,1048,AirTag,2022-01-23 16:39:00
32681,1078,MacBook Air,2022-01-23 16:40:00
32682,1036,iPhone 12,2022-01-23 16:41:00
32683,1027,Mac Mini,2022-01-23 16:42:00
32684,1049,iPad Pro,2022-01-23 16:43:00
32685,1054,AirTag,2022-01-23 16:44:00
32686,1003,Mac Mini,2022-01-23 16:45:00
32687,1084,Apple Pencil,2022-01-23 16:46:00
32688,1097,AirPods Pro,2022-01-23 16:47:00
32689,1018,Apple Watch,2022-01-23 16:48:00
32690,1036,iMac,2022-01-23 16:49:00
32691,1003,iPhone 12,2022-01-23 16:50:00
32692,1036,Mac Mini,2022-01-23 16:51:00
32693,1050,AirPods,2022-01-23 16:52:00
32694,1031,AirPods Max,2022-01-23 16:53:00
32695,1044,AirPods,2022-01-23 16:54:00
32696,1011,Magic Keyboard,2022-01-23 16:55:00
32697,1040,AirTag,2022-01-23 16:56:00
32698,1055,Apple Watch,2022-01-23 16:57:00
32699,1079,iPad 9,2022-01-23 16:58:00
32700,1013,Mac Mini,2022-01-23 16:59:00
32701,1053,iPhone 14,2022-01-23 17:00:00
32702,1062,iMac,2022-01-23 17:01:00
32703,1064,Magic Keyboard,2022-01-23 17:02:00
32704,1057,iPhone SE,2022-01-23 17:03:00
32705,1095,iPhone SE,2022-01-23 17:04:00
32706,1020,iPhone SE,2022-01-23 17:05:00
32707,1003,iPhone 13,2022-01-23 17:06:00
32708,1072,AirPods Max,2022-01-23 17:07:00
32709,1045,Magic Keyboard,2022-01-23 17:08:00
32710,1085,iPhone SE,2022-01-23 17:09:00
32711,1011,AirTag,2022-01-23 17:10:00
32712,1029,iPad 9,2022-01-23 17:11:00
32713,1093,AirPods Pro,2022-01-23 17:12:00
32714,1095,HomePod,2022-01-23 17:13:00
32715,1059,AirPods Pro,2022-01-23 17:14:00
32716,1099,HomePod,2022-01-23 17:15:00
32717,1070,AirPods Pro,2022-01-23 17:16:00
32718,1080,MacBook Pro,2022-01-23 17:17:00
32719,1064,iPhone 14,2022-01-23 17:18:00
32720,1013,iPad 9,2022-01-23 17:19:00
32721,1043,Mac Mini,2022-01-23 17:20:00
32722,1025,AirTag,2022-01-23 17:21:00
32723,1090,MacBook Air,2022-01-23 17:22:00
32724,1015,MacBook Air,2022-01-23 17:23:00
32725,1006,HomePod,2022-01-23 17:24:00
32726,1031,iPad 9,2022-01-23 17:25:00
32727,1088,MacBook Pro,2022-01-23 17:26:00
32728,1094,iPhone 13,2022-01-23 17:27:00
32729,1015,iPhone 12,2022-01-23 17:28:00
32730,1077,iPad Pro,2022-01-23 17:29:00
32731,1088,AirTag,2022-01-23 17:30:00
32732,1061,iPhone SE,2022-01-23 17:31:00
32733,1029,MacBook Air,2022-01-23 17:32:00
32734,1070,iPad 9,2022-01-23 17:33:00
32735,1011,MacBook 16,2022-01-23 17:34:00
32736,1066,iMac,2022-01-23 17:35:00
32737,1090,MacBook Air,2022-01-23 17:36:00
32738,1045,iPad 9,2022-01-23 17:37:00
32739,1082,AirTag,2022-01-23 17:38:00
32740,1042,iPhone 13,2022-01-23 17:39:00
32741,1054,iPad 9,2022-01-23 17:40:00
32742,1044,iPhone 13,2022-01-23 17:41:00
32743,1059,iMac,2022-01-23 17:42:00
32744,1070,iPhone 13,2022-01-23 17:43:00
32745,1079,AirPods Max,2022-01-23 17:44:00
32746,1031,Mac Mini,2022-01-23 17:45:00
32747,1007,Apple Pencil,2022-01-23 17:46:00
32748,1076,iPhone 14,2022-01-23 17:47:00
32749,1061,iPad 9,2022-01-23 17:48:00
32750,1074,Apple Watch,2022-01-23 17:49:00
32751,1019,iPad 9,2022-01-23 17:50:00
32752,1017,Magic Keyboard,2022-01-23 17:51:00
32753,1005,Apple Watch,2022-01-23 17:52:00
32754,1083,AirPods,2022-01-23 17:53:00
32755,1095,MacBook 16,2022-01-23 17:54:00
32756,1028,MacBook Air,2022-01-23 17:55:00
32757,1003,AirTag,2022-01-23 17:56:00
32758,1070,iPad Mini,2022-01-23 17:57:00
32759,1042,iMac,2022-01-23 17:58:00
32760,1083,AirTag,2022-01-23 17:59:00
32761,1033,AirPods,2022-01-23 18:00:00
32762,1099,AirPods Pro,2022-01-23 18:01:00
32763,1070,AirPods Pro,2022-01-23 18:02:00
32764,1032,MacBook Pro,2022-01-23 18:03:00
32765,1014,AirTag,2022-01-23 18:04:00
32766,1095,iPad Pro,2022-01-23 18:05:00
32767,1085,iPad Mini,2022-01-23 18:06:00
32768,1039,AirPods,2022-01-23 18:07:00
32769,1092,Magic Keyboard,2022-01-23 18:08:00
32770,1088,MacBook 16,2022-01-23 18:09:00
32771,1004,AirTag,2022-01-23 18:10:00
32772,1077,iPad 9,2022-01-23 18:11:00
32773,1049,iPad Pro,2022-01-23 18:12:00
32774,1098,iPhone 12,2022-01-23 18:13:00
32775,1065,iPad 9,2022-01-23 18:14:00
32776,1088,Magic Keyboard,2022-01-23 18:15:00
32777,1053,Mac Mini,2022-01-23 18:16:00
32778,1079,HomePod,2022-01-23 18:17:00
32779,1045,AirTag,2022-01-23 18:18:00
32780,1079,iPhone 12,2022-01-23 18:19:00
32781,1010,iPad Pro,2022-01-23 18:20:00
32782,1048,MacBook Air,2022-01-23 18:21:00
32783,1098,MacBook 16,2022-01-23 18:22:00
32784,1022,HomePod,2022-01-23 18:23:00
32785,1054,iPhone 12,2022-01-23 18:24:00
32786,1004,iPhone 12,2022-01-23 18:25:00
32787,1063,iPad 9,2022-01-23 18:26:00
32788,1034,HomePod,2022-01-23 18:27:00
32789,1092,Apple Watch,2022-01-23 18:28:00
32790,1068,Apple Pencil,2022-01-23 18:29:00
32791,1053,AirTag,2022-01-23 18:30:00
32792,1002,iPhone 14,2022-01-23 18:31:00
32793,1005,Magic Keyboard,2022-01-23 18:32:00
32794,1086,iPhone 13,2022-01-23 18:33:00
32795,1055,Apple Pencil,2022-01-23 18:34:00
32796,1001,iPad 9,2022-01-23 18:35:00
32797,1081,MacBook Pro,2022-01-23 18:36:00
32798,1093,Apple Watch,2022-01-23 18:37:00
32799,1037,iPad 9,2022-01-23 18:38:00
32800,1055,Apple Pencil,2022-01-23 18:39:00
32801,1004,MacBook 16,2022-01-23 18:40:00
32802,1045,iMac,2022-01-23 18:41:00
32803,1010,iPhone 12,2022-01-23 18:42:00
32804,1064,iPad Mini,2022-01-23 18:43:00
32805,1009,iPad Pro,2022-01-23 18:44:00
32806,1040,iPhone 14,2022-01-23 18:45:00
32807,1043,AirPods Pro,2022-01-23 18:46:00
32808,1089,Apple Pencil,2022-01-23 18:47:00
32809,1032,AirPods,2022-01-23 18:48:00
32810,1090,Mac Mini,2022-01-23 18:49:00
32811,1055,AirTag,2022-01-23 18:50:00
32812,1011,MacBook Air,2022-01-23 18:51:00
32813,1001,Apple Pencil,2022-01-23 18:52:00
32814,1000,iPhone 12,2022-01-23 18:53:00
32815,1064,AirPods Max,2022-01-23 18:54:00
32816,1032,AirPods Max,2022-01-23 18:55:00
32817,1085,AirPods Max,2022-01-23 18:56:00
32818,1075,iPad 9,2022-01-23 18:57:00
32819,1035,AirTag,2022-01-23 18:58:00
32820,1020,iMac,2022-01-23 18:59:00
32821,1083,iPhone 13,2022-01-23 19:00:00
32822,1035,AirTag,2022-01-23 19:01:00
32823,1025,AirPods Pro,2022-01-23 19:02:00
32824,1046,Apple Watch,2022-01-23 19:03:00
32825,1094,AirPods,2022-01-23 19:04:00
32826,1000,Mac Mini,2022-01-23 19:05:00
32827,1037,iPhone SE,2022-01-23 19:06:00
32828,1013,Mac Mini,2022-01-23 19:07:00
32829,1089,MacBook Pro,2022-01-23 19:08:00
32830,1045,AirTag,2022-01-23 19:09:00
32831,1041,MacBook Pro,2022-01-23 19:10:00
32832,1006,MacBook Air,2022-01-23 19:11:00
32833,1054,iPhone 13,2022-01-23 19:12:00
32834,1055,HomePod,2022-01-23 19:13:00
32835,1075,MacBook Air,2022-01-23 19:14:00
32836,1062,iPad Pro,2022-01-23 19:15:00
32837,1023,AirPods Max,2022-01-23 19:16:00
32838,1082,AirPods Max,2022-01-23 19:17:00
32839,1072,MacBook Air,2022-01-23 19:18:00
32840,1098,iPhone 12,2022-01-23 19:19:00
32841,1003,iPhone 12,2022-01-23 19:20:00
32842,1041,HomePod,2022-01-23 19:21:00
32843,1095,MacBook 16,2022-01-23 19:22:00
32844,1069,iPhone 13,2022-01-23 19:23:00
32845,1027,Mac Mini,2022-01-23 19:24:00
32846,1091,iPhone 13,2022-01-23 19:25:00
32847,1039,MacBook Pro,2022-01-23 19:26:00
32848,1050,iPhone 12,2022-01-23 19:27:00
32849,1028,iPad Mini,2022-01-23 19:28:00
32850,1041,AirTag,2022-01-23 19:29:00
32851,1068,Magic Keyboard,2022-01-23 19:30:00
32852,1004,Mac Mini,2022-01-23 19:31:00
32853,1040,iPad Pro,2022-01-23 19:32:00
32854,1060,AirPods Max,2022-01-23 19:33:00
32855,1054,Apple Pencil,2022-01-23 19:34:00
32856,1027,AirPods,2022-01-23 19:35:00
32857,1040,iPad 9,2022-01-23 19:36:00
32858,1008,Apple Pencil,2022-01-23 19:37:00
32859,1028,AirPods Max,2022-01-23 19:38:00
32860,1077,iPhone 13,2022-01-23 19:39:00
32861,1037,MacBook Pro,2022-01-23 19:40:00
32862,1061,AirPods,2022-01-23 19:41:00
32863,1053,Apple Pencil,2022-01-23 19:42:00
32864,1051,iMac,2022-01-23 19:43:00
32865,1033,iMac,2022-01-23 19:44:00
32866,1036,Apple Pencil,2022-01-23 19:45:00
32867,1048,HomePod,2022-01-23 19:46:00
32868,1041,AirPods Pro,2022-01-23 19:47:00
32869,1013,Magic Keyboard,2022-01-23 19:48:00
32870,1081,iPad Mini,2022-01-23 19:49:00
32871,1032,iPad Pro,2022-01-23 19:50:00
32872,1097,Mac Mini,2022-01-23 19:51:00
32873,1091,HomePod,2022-01-23 19:52:00
32874,1099,iPhone 14,2022-01-23 19:53:00
32875,1086,AirPods Max,2022-01-23 19:54:00
32876,1016,iMac,2022-01-23 19:55:00
32877,1074,AirTag,2022-01-23 19:56:00
32878,1031,iPad Pro,2022-01-23 19:57:00
32879,1078,iPhone 14,2022-01-23 19:58:00
32880,1067,iPhone SE,2022-01-23 19:59:00
32881,1038,AirPods Pro,2022-01-23 20:00:00
32882,1093,MacBook Air,2022-01-23 20:01:00
32883,1009,iPhone 12,2022-01-23 20:02:00
32884,1086,Mac Mini,2022-01-23 20:03:00
32885,1023,Apple Pencil,2022-01-23 20:04:00
32886,1099,Magic Keyboard,2022-01-23 20:05:00
32887,1057,Mac Mini,2022-01-23 20:06:00
32888,1068,iPad 9,2022-01-23 20:07:00
32889,1063,MacBook Air,2022-01-23 20:08:00
32890,1018,MacBook 16,2022-01-23 20:09:00
32891,1007,Magic Keyboard,2022-01-23 20:10:00
32892,1070,Mac Mini,2022-01-23 20:11:00
32893,1039,iPhone 13,2022-01-23 20:12:00
32894,1012,iPhone SE,2022-01-23 20:13:00
32895,1026,iPad 9,2022-01-23 20:14:00
32896,1081,iPad 9,2022-01-23 20:15:00
32897,1087,iMac,2022-01-23 20:16:00
32898,1001,AirPods,2022-01-23 20:17:00
32899,1015,HomePod,2022-01-23 20:18:00
32900,1013,iPhone 13,2022-01-23 20:19:00
32901,1016,MacBook Pro,2022-01-23 20:20:00
32902,1059,iPad Mini,2022-01-23 20:21:00
32903,1069,iPhone 13,2022-01-23 20:22:00
32904,1098,iPhone 14,2022-01-23 20:23:00
32905,1016,Magic Keyboard,2022-01-23 20:24:00
32906,1044,iPad Mini,2022-01-23 20:25:00
32907,1037,HomePod,2022-01-23 20:26:00
32908,1063,Mac Mini,2022-01-23 20:27:00
32909,1005,MacBook Pro,2022-01-23 20:28:00
32910,1059,Apple Watch,2022-01-23 20:29:00
32911,1048,iPhone 14,2022-01-23 20:30:00
32912,1020,iPhone 14,2022-01-23 20:31:00
32913,1098,iPhone 14,2022-01-23 20:32:00
32914,1022,Mac Mini,2022-01-23 20:33:00
32915,1075,AirPods Max,2022-01-23 20:34:00
32916,1056,AirPods,2022-01-23 20:35:00
32917,1063,AirPods Pro,2022-01-23 20:36:00
32918,1028,iPhone 14,2022-01-23 20:37:00
32919,1026,AirPods,2022-01-23 20:38:00
32920,1005,iPad 9,2022-01-23 20:39:00
32921,1020,Mac Mini,2022-01-23 20:40:00
32922,1070,AirPods,2022-01-23 20:41:00
32923,1040,iPhone 12,2022-01-23 20:42:00
32924,1079,AirTag,2022-01-23 20:43:00
32925,1004,iPad Mini,2022-01-23 20:44:00
32926,1014,Apple Watch,2022-01-23 20:45:00
32927,1020,MacBook 16,2022-01-23 20:46:00
32928,1057,iPad Mini,2022-01-23 20:47:00
32929,1003,HomePod,2022-01-23 20:48:00
32930,1068,MacBook 16,2022-01-23 20:49:00
32931,1006,HomePod,2022-01-23 20:50:00
32932,1034,HomePod,2022-01-23 20:51:00
32933,1035,iPad 9,2022-01-23 20:52:00
32934,1014,iMac,2022-01-23 20:53:00
32935,1091,AirPods Pro,2022-01-23 20:54:00
32936,1001,AirPods Max,2022-01-23 20:55:00
32937,1056,AirTag,2022-01-23 20:56:00
32938,1004,Magic Keyboard,2022-01-23 20:57:00
32939,1070,Mac Mini,2022-01-23 20:58:00
32940,1085,iPad Mini,2022-01-23 20:59:00
32941,1094,iPhone SE,2022-01-23 21:00:00
32942,1031,MacBook Air,2022-01-23 21:01:00
32943,1071,Apple Watch,2022-01-23 21:02:00
